id,path,label
id_mty3c1iqq1.jpg,./data/train/malaria/id_mty3c1iqq1.jpg,1
id_c85ykg3uy2.jpg,./data/train/malaria/id_c85ykg3uy2.jpg,1
id_7zzh2ff8h1.jpg,./data/train/malaria/id_7zzh2ff8h1.jpg,1
id_et3df5wqcz.jpg,./data/train/malaria/id_et3df5wqcz.jpg,1
id_99dqny1a0l.jpg,./data/train/negative/id_99dqny1a0l.jpg,0
id_m52amtpkzq.jpg,./data/train/malaria/id_m52amtpkzq.jpg,1
id_ch6r0g46fr.jpg,./data/train/malaria/id_ch6r0g46fr.jpg,1
id_warx3mh4mf.jpg,./data/train/malaria/id_warx3mh4mf.jpg,1
id_f42a2gqph2.jpg,./data/train/malaria/id_f42a2gqph2.jpg,1
id_wd51nh9072.jpg,./data/train/malaria/id_wd51nh9072.jpg,1
id_4cotsn0obm.jpg,./data/train/malaria/id_4cotsn0obm.jpg,1
id_crenkaw87t.jpg,./data/train/malaria/id_crenkaw87t.jpg,1
id_1la6dmk7pp.jpg,./data/train/malaria/id_1la6dmk7pp.jpg,1
id_pq06urws67.jpg,./data/train/malaria/id_pq06urws67.jpg,1
id_nk6b8hdvu3.jpg,./data/train/malaria/id_nk6b8hdvu3.jpg,1
id_vdchlkv6hv.jpg,./data/train/malaria/id_vdchlkv6hv.jpg,1
id_8aq7cnhtl5.jpg,./data/train/malaria/id_8aq7cnhtl5.jpg,1
id_tbe6fmgu8x.jpg,./data/train/malaria/id_tbe6fmgu8x.jpg,1
id_6kxxaxsy7s.jpg,./data/train/malaria/id_6kxxaxsy7s.jpg,1
id_5bvosl2pau.jpg,./data/train/malaria/id_5bvosl2pau.jpg,1
id_v7a1nqldvn.jpg,./data/train/malaria/id_v7a1nqldvn.jpg,1
id_rjjkcsmkbh.jpg,./data/train/malaria/id_rjjkcsmkbh.jpg,1
id_uyfm1e4bul.jpg,./data/train/malaria/id_uyfm1e4bul.jpg,1
id_6qo914wzmz.jpg,./data/train/malaria/id_6qo914wzmz.jpg,1
id_1b9vlj7csf.jpg,./data/train/malaria/id_1b9vlj7csf.jpg,1
id_f56uxwa2ey.jpg,./data/train/malaria/id_f56uxwa2ey.jpg,1
id_l0tm7il1xn.jpg,./data/train/malaria/id_l0tm7il1xn.jpg,1
id_6fbhkyv1rd.jpg,./data/train/malaria/id_6fbhkyv1rd.jpg,1
id_ie9392cr9c.jpg,./data/train/malaria/id_ie9392cr9c.jpg,1
id_p5cwsp3ed1.jpg,./data/train/malaria/id_p5cwsp3ed1.jpg,1
id_geau0p533v.jpg,./data/train/malaria/id_geau0p533v.jpg,1
id_nfscssxd2u.jpg,./data/train/malaria/id_nfscssxd2u.jpg,1
id_eb4ghgzugp.jpg,./data/train/malaria/id_eb4ghgzugp.jpg,1
id_wczc5k3dwj.jpg,./data/train/malaria/id_wczc5k3dwj.jpg,1
id_9ctex4nrc1.jpg,./data/train/malaria/id_9ctex4nrc1.jpg,1
id_ssc5cizh06.jpg,./data/train/malaria/id_ssc5cizh06.jpg,1
id_r3qk3gs23y.jpg,./data/train/malaria/id_r3qk3gs23y.jpg,1
id_szvd392zit.jpg,./data/train/malaria/id_szvd392zit.jpg,1
id_0fdars2kkw.jpg,./data/train/malaria/id_0fdars2kkw.jpg,1
id_8og9rd87b0.jpg,./data/train/malaria/id_8og9rd87b0.jpg,1
id_4wkzpeu6or.jpg,./data/train/malaria/id_4wkzpeu6or.jpg,1
id_48b1s36zmc.jpg,./data/train/malaria/id_48b1s36zmc.jpg,1
id_h8qqp0ylyo.jpg,./data/train/malaria/id_h8qqp0ylyo.jpg,1
id_5r1k5g43dg.jpg,./data/train/malaria/id_5r1k5g43dg.jpg,1
id_yd3tmwvvgu.jpg,./data/train/malaria/id_yd3tmwvvgu.jpg,1
id_3rrbg84f29.jpg,./data/train/malaria/id_3rrbg84f29.jpg,1
id_nu7ub5zz1u.jpg,./data/train/negative/id_nu7ub5zz1u.jpg,0
id_ugc3d0uqrm.jpg,./data/train/malaria/id_ugc3d0uqrm.jpg,1
id_bt2zp2gbmn.jpg,./data/train/malaria/id_bt2zp2gbmn.jpg,1
id_idjqlz4ppb.jpg,./data/train/malaria/id_idjqlz4ppb.jpg,1
id_2rtwh0u17x.jpg,./data/train/malaria/id_2rtwh0u17x.jpg,1
id_ks4su5m3hj.jpg,./data/train/malaria/id_ks4su5m3hj.jpg,1
id_jjl4az6opt.jpg,./data/train/malaria/id_jjl4az6opt.jpg,1
id_18zr61kc0a.jpg,./data/train/malaria/id_18zr61kc0a.jpg,1
id_cg82fmj278.jpg,./data/train/negative/id_cg82fmj278.jpg,0
id_n9bbcos7p2.jpg,./data/train/malaria/id_n9bbcos7p2.jpg,1
id_2ngng2qenk.jpg,./data/train/malaria/id_2ngng2qenk.jpg,1
id_101k9uxexv.jpg,./data/train/malaria/id_101k9uxexv.jpg,1
id_4y1b6jhgue.jpg,./data/train/malaria/id_4y1b6jhgue.jpg,1
id_a2myf5oy8r.jpg,./data/train/malaria/id_a2myf5oy8r.jpg,1
id_by6e6shi2z.jpg,./data/train/malaria/id_by6e6shi2z.jpg,1
id_unbxbat1t9.jpg,./data/train/malaria/id_unbxbat1t9.jpg,1
id_hczakz2ht6.jpg,./data/train/malaria/id_hczakz2ht6.jpg,1
id_rmwz6ce1dd.jpg,./data/train/malaria/id_rmwz6ce1dd.jpg,1
id_sin11o52ho.jpg,./data/train/malaria/id_sin11o52ho.jpg,1
id_d7pd07ec8m.jpg,./data/train/malaria/id_d7pd07ec8m.jpg,1
id_4p9ymf6p3s.jpg,./data/train/malaria/id_4p9ymf6p3s.jpg,1
id_ykdw2stt19.jpg,./data/train/malaria/id_ykdw2stt19.jpg,1
id_e23dyybn4a.jpg,./data/train/malaria/id_e23dyybn4a.jpg,1
id_gjkbres5x6.jpg,./data/train/malaria/id_gjkbres5x6.jpg,1
id_9t9vkxsw2v.jpg,./data/train/malaria/id_9t9vkxsw2v.jpg,1
id_nl3aeas2wu.jpg,./data/train/malaria/id_nl3aeas2wu.jpg,1
id_b1z4o0mupl.jpg,./data/train/malaria/id_b1z4o0mupl.jpg,1
id_i5tsin8ztt.jpg,./data/train/malaria/id_i5tsin8ztt.jpg,1
id_pmq1hu1e71.jpg,./data/train/malaria/id_pmq1hu1e71.jpg,1
id_ki6qkk13sm.jpg,./data/train/malaria/id_ki6qkk13sm.jpg,1
id_9c48ivvo8u.jpg,./data/train/malaria/id_9c48ivvo8u.jpg,1
id_wbw8heo1g4.jpg,./data/train/malaria/id_wbw8heo1g4.jpg,1
id_wij48tbsif.jpg,./data/train/malaria/id_wij48tbsif.jpg,1
id_dybaweybco.jpg,./data/train/malaria/id_dybaweybco.jpg,1
id_3l42ck1ho6.jpg,./data/train/malaria/id_3l42ck1ho6.jpg,1
id_3wnymfzd89.jpg,./data/train/malaria/id_3wnymfzd89.jpg,1
id_9v4gg6m7bx.jpg,./data/train/malaria/id_9v4gg6m7bx.jpg,1
id_i7nitsscaw.jpg,./data/train/malaria/id_i7nitsscaw.jpg,1
id_os8jopl2gg.jpg,./data/train/malaria/id_os8jopl2gg.jpg,1
id_1xpbtfb4xh.jpg,./data/train/malaria/id_1xpbtfb4xh.jpg,1
id_664s1z4rww.jpg,./data/train/negative/id_664s1z4rww.jpg,0
id_fe3rxq4495.jpg,./data/train/malaria/id_fe3rxq4495.jpg,1
id_20lexlrojc.jpg,./data/train/malaria/id_20lexlrojc.jpg,1
id_z69tezcerd.jpg,./data/train/malaria/id_z69tezcerd.jpg,1
id_9x09ltbdkc.jpg,./data/train/malaria/id_9x09ltbdkc.jpg,1
id_a5y9xgbbvh.jpg,./data/train/malaria/id_a5y9xgbbvh.jpg,1
id_77yvo7djvx.jpg,./data/train/malaria/id_77yvo7djvx.jpg,1
id_b58t3ex2zx.jpg,./data/train/negative/id_b58t3ex2zx.jpg,0
id_p7gbkw6fac.jpg,./data/train/malaria/id_p7gbkw6fac.jpg,1
id_mlpsjyacxs.jpg,./data/train/malaria/id_mlpsjyacxs.jpg,1
id_ta824awk8u.jpg,./data/train/malaria/id_ta824awk8u.jpg,1
id_2wsz8etqq8.jpg,./data/train/malaria/id_2wsz8etqq8.jpg,1
id_m0kwdfv3n8.jpg,./data/train/malaria/id_m0kwdfv3n8.jpg,1
id_8daq3g3gjh.jpg,./data/train/malaria/id_8daq3g3gjh.jpg,1
id_h0c7f93ooz.jpg,./data/train/negative/id_h0c7f93ooz.jpg,0
id_d9km9wq3gf.jpg,./data/train/malaria/id_d9km9wq3gf.jpg,1
id_tvzkxokqed.jpg,./data/train/malaria/id_tvzkxokqed.jpg,1
id_x8jabafqvn.jpg,./data/train/malaria/id_x8jabafqvn.jpg,1
id_9eocbjfxy5.jpg,./data/train/malaria/id_9eocbjfxy5.jpg,1
id_uahbj2v0w9.jpg,./data/train/malaria/id_uahbj2v0w9.jpg,1
id_rqgxzhzly1.jpg,./data/train/malaria/id_rqgxzhzly1.jpg,1
id_ypw54gpn07.jpg,./data/train/malaria/id_ypw54gpn07.jpg,1
id_yw1obkicmg.jpg,./data/train/malaria/id_yw1obkicmg.jpg,1
id_bw1qg3osng.jpg,./data/train/malaria/id_bw1qg3osng.jpg,1
id_57a65wb4qc.jpg,./data/train/malaria/id_57a65wb4qc.jpg,1
id_zw3ez6sob0.jpg,./data/train/malaria/id_zw3ez6sob0.jpg,1
id_gzxlbrjcqz.jpg,./data/train/malaria/id_gzxlbrjcqz.jpg,1
id_zofc0rww9i.jpg,./data/train/malaria/id_zofc0rww9i.jpg,1
id_3xszhdulod.jpg,./data/train/malaria/id_3xszhdulod.jpg,1
id_q6m64eu8fz.jpg,./data/train/malaria/id_q6m64eu8fz.jpg,1
id_bhxgop8sch.jpg,./data/train/malaria/id_bhxgop8sch.jpg,1
id_z7s5bijjye.jpg,./data/train/malaria/id_z7s5bijjye.jpg,1
id_qx3tpu72kt.jpg,./data/train/malaria/id_qx3tpu72kt.jpg,1
id_ov3tbiyre9.jpg,./data/train/malaria/id_ov3tbiyre9.jpg,1
id_jewa1kipr1.jpg,./data/train/malaria/id_jewa1kipr1.jpg,1
id_3t3uk40b2i.jpg,./data/train/malaria/id_3t3uk40b2i.jpg,1
id_du9knnffo5.jpg,./data/train/malaria/id_du9knnffo5.jpg,1
id_ui292hgdmi.jpg,./data/train/malaria/id_ui292hgdmi.jpg,1
id_7tgo99b7gy.jpg,./data/train/malaria/id_7tgo99b7gy.jpg,1
id_4ff79j4gv4.jpg,./data/train/malaria/id_4ff79j4gv4.jpg,1
id_izmmd3tjlj.jpg,./data/train/malaria/id_izmmd3tjlj.jpg,1
id_obfhelw1kw.jpg,./data/train/malaria/id_obfhelw1kw.jpg,1
id_p0uyhf1k5v.jpg,./data/train/malaria/id_p0uyhf1k5v.jpg,1
id_58rguqh8gv.jpg,./data/train/malaria/id_58rguqh8gv.jpg,1
id_nl5asaffj8.jpg,./data/train/malaria/id_nl5asaffj8.jpg,1
id_mi1fi40efb.jpg,./data/train/malaria/id_mi1fi40efb.jpg,1
id_u2ushq95s3.jpg,./data/train/malaria/id_u2ushq95s3.jpg,1
id_xeuwa8b3u9.jpg,./data/train/malaria/id_xeuwa8b3u9.jpg,1
id_tgpg2oujnz.jpg,./data/train/malaria/id_tgpg2oujnz.jpg,1
id_8rsxptmxkc.jpg,./data/train/malaria/id_8rsxptmxkc.jpg,1
id_jamycww4eq.jpg,./data/train/malaria/id_jamycww4eq.jpg,1
id_nw02fw99a0.jpg,./data/train/malaria/id_nw02fw99a0.jpg,1
id_m3jsa9zrml.jpg,./data/train/negative/id_m3jsa9zrml.jpg,0
id_uc2asw08il.jpg,./data/train/malaria/id_uc2asw08il.jpg,1
id_beb4eptdn4.jpg,./data/train/malaria/id_beb4eptdn4.jpg,1
id_iutwh8bfqo.jpg,./data/train/malaria/id_iutwh8bfqo.jpg,1
id_48165276os.jpg,./data/train/malaria/id_48165276os.jpg,1
id_n9alv46e3p.jpg,./data/train/malaria/id_n9alv46e3p.jpg,1
id_jae11mzfte.jpg,./data/train/malaria/id_jae11mzfte.jpg,1
id_4hqzrht12t.jpg,./data/train/malaria/id_4hqzrht12t.jpg,1
id_o8l2fgsn7v.jpg,./data/train/malaria/id_o8l2fgsn7v.jpg,1
id_btfcsd8hls.jpg,./data/train/malaria/id_btfcsd8hls.jpg,1
id_zg9jc73sf7.jpg,./data/train/malaria/id_zg9jc73sf7.jpg,1
id_jdell00c1g.jpg,./data/train/malaria/id_jdell00c1g.jpg,1
id_l12dc0d0er.jpg,./data/train/malaria/id_l12dc0d0er.jpg,1
id_310rkvg7k4.jpg,./data/train/malaria/id_310rkvg7k4.jpg,1
id_cv1oiyd7a2.jpg,./data/train/malaria/id_cv1oiyd7a2.jpg,1
id_p90nleszgt.jpg,./data/train/malaria/id_p90nleszgt.jpg,1
id_ldsohwqw5s.jpg,./data/train/malaria/id_ldsohwqw5s.jpg,1
id_a22fkexa40.jpg,./data/train/malaria/id_a22fkexa40.jpg,1
id_tbop9cccoc.jpg,./data/train/malaria/id_tbop9cccoc.jpg,1
id_hp91msxiz1.jpg,./data/train/malaria/id_hp91msxiz1.jpg,1
id_kui520ruv4.jpg,./data/train/negative/id_kui520ruv4.jpg,0
id_m73mz74z8l.jpg,./data/train/malaria/id_m73mz74z8l.jpg,1
id_9pbj5r74nc.jpg,./data/train/malaria/id_9pbj5r74nc.jpg,1
id_3p4w3wcgyz.jpg,./data/train/malaria/id_3p4w3wcgyz.jpg,1
id_kr733n1tsu.jpg,./data/train/malaria/id_kr733n1tsu.jpg,1
id_d7gkp4j3jr.jpg,./data/train/malaria/id_d7gkp4j3jr.jpg,1
id_v2jm47dges.jpg,./data/train/malaria/id_v2jm47dges.jpg,1
id_b9qlq9zy3e.jpg,./data/train/malaria/id_b9qlq9zy3e.jpg,1
id_7yb76jlexx.jpg,./data/train/malaria/id_7yb76jlexx.jpg,1
id_q5zllac1n2.jpg,./data/train/malaria/id_q5zllac1n2.jpg,1
id_bykn68tsxt.jpg,./data/train/malaria/id_bykn68tsxt.jpg,1
id_4fq8jiwxl0.jpg,./data/train/malaria/id_4fq8jiwxl0.jpg,1
id_vttvw22xt6.jpg,./data/train/malaria/id_vttvw22xt6.jpg,1
id_2h7p6t9oua.jpg,./data/train/malaria/id_2h7p6t9oua.jpg,1
id_25tlcquo1x.jpg,./data/train/malaria/id_25tlcquo1x.jpg,1
id_a5vcx22lnz.jpg,./data/train/malaria/id_a5vcx22lnz.jpg,1
id_ru4hal0k5c.jpg,./data/train/malaria/id_ru4hal0k5c.jpg,1
id_vgp6tq0vsk.jpg,./data/train/malaria/id_vgp6tq0vsk.jpg,1
id_ivl68a0hxd.jpg,./data/train/malaria/id_ivl68a0hxd.jpg,1
id_5htn65347z.jpg,./data/train/malaria/id_5htn65347z.jpg,1
id_gf10i90gho.jpg,./data/train/malaria/id_gf10i90gho.jpg,1
id_gz78c646yz.jpg,./data/train/malaria/id_gz78c646yz.jpg,1
id_i20oi7qcal.jpg,./data/train/malaria/id_i20oi7qcal.jpg,1
id_spy5q9lu32.jpg,./data/train/malaria/id_spy5q9lu32.jpg,1
id_g53wol4m59.jpg,./data/train/malaria/id_g53wol4m59.jpg,1
id_gtyf1219br.jpg,./data/train/malaria/id_gtyf1219br.jpg,1
id_2oltn8avgm.jpg,./data/train/malaria/id_2oltn8avgm.jpg,1
id_bktdwmg4lm.jpg,./data/train/malaria/id_bktdwmg4lm.jpg,1
id_tu8mibp371.jpg,./data/train/malaria/id_tu8mibp371.jpg,1
id_n5talfnmmk.jpg,./data/train/malaria/id_n5talfnmmk.jpg,1
id_m3nl2z99tk.jpg,./data/train/malaria/id_m3nl2z99tk.jpg,1
id_rnp8fcintk.jpg,./data/train/malaria/id_rnp8fcintk.jpg,1
id_ktdlh7cwmo.jpg,./data/train/malaria/id_ktdlh7cwmo.jpg,1
id_624x39bg9o.jpg,./data/train/malaria/id_624x39bg9o.jpg,1
id_fhhizjazmr.jpg,./data/train/malaria/id_fhhizjazmr.jpg,1
id_6nolb218pj.jpg,./data/train/malaria/id_6nolb218pj.jpg,1
id_d775p5yr30.jpg,./data/train/malaria/id_d775p5yr30.jpg,1
id_wgvmmkfg6y.jpg,./data/train/malaria/id_wgvmmkfg6y.jpg,1
id_44qx8w0k1s.jpg,./data/train/malaria/id_44qx8w0k1s.jpg,1
id_ms0oyf5nrp.jpg,./data/train/malaria/id_ms0oyf5nrp.jpg,1
id_jvtgghb82r.jpg,./data/train/negative/id_jvtgghb82r.jpg,0
id_a2xgyegvl4.jpg,./data/train/malaria/id_a2xgyegvl4.jpg,1
id_82q3ero1ss.jpg,./data/train/negative/id_82q3ero1ss.jpg,0
id_muei6t4km6.jpg,./data/train/malaria/id_muei6t4km6.jpg,1
id_tm9d3cl87f.jpg,./data/train/malaria/id_tm9d3cl87f.jpg,1
id_087dra2apu.jpg,./data/train/malaria/id_087dra2apu.jpg,1
id_mtpmujtq22.jpg,./data/train/malaria/id_mtpmujtq22.jpg,1
id_ptywmrfb4s.jpg,./data/train/malaria/id_ptywmrfb4s.jpg,1
id_uhbqlk1fm0.jpg,./data/train/malaria/id_uhbqlk1fm0.jpg,1
id_021o79u9zs.jpg,./data/train/malaria/id_021o79u9zs.jpg,1
id_23rsmol80e.jpg,./data/train/malaria/id_23rsmol80e.jpg,1
id_988opam1qk.jpg,./data/train/malaria/id_988opam1qk.jpg,1
id_m7lks6c0zq.jpg,./data/train/malaria/id_m7lks6c0zq.jpg,1
id_k1opxd8t8q.jpg,./data/train/malaria/id_k1opxd8t8q.jpg,1
id_lcg2ls6e1w.jpg,./data/train/malaria/id_lcg2ls6e1w.jpg,1
